GO,SRR5947807,SRR5947808,SRR5947809,SRR5947810,SRR5947811,SRR5947812,SRR5947813,SRR5947814,SRR5947815,SRR5947816,SRR5947817,SRR5947818,SRR5947819,SRR5947820,SRR5947821,SRR5947822,SRR5947823,SRR5947824,SRR5947825,SRR5947826,SRR5947827,SRR5947828,SRR5947829,SRR5947830,SRR5947831,SRR5947832,SRR5947833,SRR5947834,SRR5947835,SRR5947836,SRR5947837,SRR5947838,SRR5947839,SRR5947840,SRR5947841,SRR5947842,SRR5947843,SRR5947844,SRR5947845,SRR5947846,SRR5947847,SRR5947848,SRR5947849,SRR5947850,SRR5947851,SRR5947852,SRR5947853,SRR5947854,SRR5947855,SRR5947856,SRR5947857,SRR5947858,SRR5947859,SRR5947860,SRR5947861,SRR5947862,SRR5947863,SRR5947864,SRR5947865,SRR5947866,SRR5947867,SRR5947868,SRR5947869,SRR5947870,SRR5947871,SRR5947872,SRR5947873,SRR5947874,SRR5947875,SRR5947876,SRR5947877,SRR5947878,SRR5947879,SRR5947880,SRR5947881,SRR5947882,SRR5947883,SRR5947884,SRR5947895,SRR5947896,SRR5947897,SRR5947898,SRR5947899,SRR5947900,SRR5947901,SRR5947902,SRR5947903,SRR5947904,SRR5947905,SRR5947906,SRR5947907,SRR5947908,SRR5947909,SRR5947910,SRR5947911,SRR5947912,SRR5947913,SRR5947914,SRR5947915,SRR5947916,SRR5947917,SRR5947918,SRR5947919,SRR5947920,SRR5947921,SRR5947922,SRR5947923,SRR5947924,SRR5947925,SRR5947926,SRR5947927,SRR5947928,SRR5947929,SRR5947930,SRR5947931,SRR5947932,SRR5947933,SRR5947934,SRR5947935,SRR5947936,SRR5947937,SRR5947938,SRR5947939,SRR5947940,SRR5947941,SRR5947942,SRR5947943,SRR5947944,SRR5947945,SRR5947946,SRR5947947,SRR5947948,SRR5947949,SRR5947950,SRR5947951,SRR5947952,SRR5947953,SRR5947954,SRR5947955,SRR5947956,SRR5947957,SRR5947958,SRR5947959,SRR5947960,SRR5947961,SRR5947962,SRR5947963,SRR5947964,SRR5947965,SRR5947966,SRR5947967,SRR5947968,SRR5947969,SRR5947970,SRR5947971,SRR5947972,SRR5983264,SRR5983265,SRR5983266,SRR5983267,SRR5983268,SRR5983269,SRR5983270,SRR5983271,SRR5983272,SRR5983273,SRR5983274,SRR5983275,SRR5983276,SRR5983277,SRR5983278,SRR5983279,SRR5983280,SRR5983281,SRR5983282,SRR5983283,SRR5983284,SRR5983285,SRR5983286,SRR5983287,SRR5983288,SRR5983289,SRR5983290,SRR5983291,SRR5983292,SRR5983293,SRR5983294,SRR5983295,SRR5983296,SRR5983297,SRR5983298,SRR5983299,SRR5983300,SRR5983301,SRR5983302,SRR5983303,SRR5983304,SRR5983305,SRR5983306,SRR5983307,SRR5983308,SRR5983309,SRR5983310,SRR5983311,SRR5983312,SRR5983313,SRR5983314,SRR5983315,SRR5983316,SRR5983317,SRR5983318,SRR5983319,SRR5983320,SRR5983321,SRR5983322,SRR5983323,SRR5983324,SRR5983325,SRR5983326,SRR5983327,SRR5983328,SRR5983329,SRR5983330,SRR5983331,SRR5983332,SRR5983333,SRR5983334,SRR5983335,SRR5983336,SRR5983337,SRR5983338,SRR5983339,SRR5983340,SRR5983341,SRR5983342,SRR5983343,SRR5983344,SRR5983345,SRR5983346,SRR5983347,SRR5983348,SRR5983349,SRR5983350,SRR5983351,SRR5983352,SRR5983353,SRR5983354,SRR5983355,SRR5983356,SRR5983357,SRR5983358,SRR5983359,SRR5983360,SRR5983361,SRR5983362,SRR5983363,SRR5983364,SRR5983365,SRR5983366,SRR5983367,SRR5983368,SRR5983369,SRR5983370,SRR5983371,SRR5983372,SRR5983373,SRR5983374,SRR5983375,SRR5983376,SRR5983377,SRR5983378,SRR5983379,SRR5983380,SRR5983381,SRR5983382,SRR5983383,SRR5983384,SRR5983385,SRR5983386,SRR5983387,SRR5983388,SRR5983389,SRR5983390,SRR5983391,SRR5983392,SRR5983393,SRR5983394,SRR5983395,SRR5983396,SRR5983397,SRR5983398,SRR5983399,SRR5983400,SRR5983401,SRR5983402,SRR5983403,SRR5983404,SRR5983405,SRR5983406,SRR5983407,SRR5983408,SRR5983409,SRR5983410,SRR5983411,SRR5983412,SRR5983413,SRR5983414,SRR5983415,SRR5983416,SRR5983417,SRR5983418,SRR5983419,SRR5983420,SRR5983421,SRR5983422,SRR5983423,SRR5983424,SRR5983425,SRR5983426,SRR5983427,SRR5983428,SRR5983429,SRR5983430,SRR5983431,SRR5983432,SRR5983433,SRR5983434,SRR5983435,SRR5983436,SRR5983437,SRR5983438,SRR5983439,SRR5983440,SRR5983441,SRR5983442,SRR5983443,SRR5983444,SRR5983445,SRR5983446,SRR5983447,SRR5983448,SRR5983449,SRR5983450,SRR5983451,SRR5983452,SRR5983453,SRR5983454,SRR5983455,SRR5983456,SRR5983457,SRR5983458,SRR5983459,SRR5983460,SRR5983461,SRR5983462,SRR5983463,SRR5983464,SRR5983465,SRR5983466,SRR5983467,SRR5983468,SRR5983469,SRR5983470,SRR5983471,SRR5983472,SRR5983473,SRR5983474,SRR5983475,SRR5983476,SRR5983477,SRR5983478,SRR5983479,SRR5983480,SRR5983481,SRR5983482,SRR5983483,SRR5983484,SRR5983485
GO:0003824,5.427645127,5.534877352,5.388200701,5.423879645,5.19798038,5.242931323,5.431892638,4.999013031,5.293870592,5.247536298,5.494958408,3.913018684,3.084218687,5.580323843,5.326434181,5.528570926,5.582625762,5.070798601,3.595275712,5.363420171,5.480331823,4.737089227,5.274324143,5.110556043,5.270294438,5.1941701,4.677068313,4.852858007,5.450881609,5.342742362,4.064008487,5.108859189,4.791058744,5.531969138,5.397651541,5.129061192,4.553579642,4.690054246,5.153808769,5.261029596,5.247995349,5.404534395,5.316833879,5.364965394,5.363709732,5.541723985,5.286449733,5.478036651,5.551965721,4.423786357,5.459151146,5.338295097,5.38028,5.365793007,4.376795874,5.238552903,5.239124224,5.155153778,5.537606302,5.543780074,5.377147734,5.445808071,5.485394873,5.304458213,5.497308453,5.258390618,5.388720926,5.191003634,5.14630792,5.321409926,5.19817855,5.366196878,5.153040063,5.596612488,4.708352904,5.533697086,5.375433148,5.534151805,3.642761203,3.465531557,2.95230801,2.57863921,3.320769228,3.017867719,1.819543936,3.610873,3.738939031,2.622214023,3.66152874,3.442166086,2.828659897,2.517195898,2.752816431,2.687528961,3.483301952,3.269746373,2.480006943,3.696181587,3.303843775,3.260071388,3.169674434,3.587710965,3.32056168,2.986323777,3.417803723,3.745855195,2.961895474,2.390935107,3.202760687,2.972665592,4.058350092,2.748188027,2.609594409,2.542825427,3.376394442,2.807535028,3.530711838,3.121231455,3.633064273,3.091666958,4.470660352,2.250420002,3.379124146,2.900913068,2.985426474,2.583198774,2.878521796,3.223236273,2.117271296,2.927370363,3.07371835,3.26245109,2.974511693,3.757927183,2.290034611,3.213783299,3.725503269,2.361727836,3.533136288,2.680335513,2.962369336,2.802773725,2.841984805,3.036229544,2.346352974,2.615950052,3.346939463,2.658964843,3.60346916,3.115943177,3.239299479,3.33243846,2.404833717,3.35545152,2.536558443,3.774662923,5.155861125,5.588811577,5.276615733,5.655421787,5.287653955,5.395307168,5.255672837,5.282998022,5.304649912,4.5132176,5.023984585,4.704365036,5.122700706,5.221014973,5.150461695,4.845556909,5.044618146,4.096631976,5.093579263,4.141010553,5.278582135,5.036648853,5.225988628,4.933036562,4.936850391,4.321743378,5.34463981,4.825860844,3.870169721,5.171907737,5.05968835,5.243216693,5.269986674,5.265563037,5.247143143,5.27706572,5.204106411,5.35398928,5.154417886,5.432497882,5.079014735,5.475743807,5.373443504,5.176021766,5.235460267,5.558431349,5.419615445,5.334785377,5.31636879,5.597871719,4.322095193,5.250315076,4.603036056,5.175404531,5.350339133,5.225226551,4.994334753,4.564713396,4.911328096,4.971739591,5.112390482,5.283382651,5.444837675,5.542702214,5.371062318,5.319264334,5.375904923,4.943904874,5.314250748,5.039299085,5.372924884,5.227958653,4.849714167,5.447246432,5.320787903,4.719240109,5.341387036,4.496528363,4.649354333,5.417433494,5.451242844,5.190779771,5.315126113,5.508043306,4.95903662,4.994932737,4.667238087,5.000546867,5.158196584,4.357057754,4.992155711,5.020721664,4.774633735,5.055263626,5.427331904,5.223446616,5.397679354,4.709176645,5.436370995,5.299313316,4.408104227,4.802007049,4.263399331,5.462125355,5.145743204,5.387138789,4.946319598,5.14662099,5.103150078,5.393715559,4.860876796,5.302034225,5.005073213,4.691231833,5.264281705,5.226793168,5.214920637,5.239912315,4.615434481,4.616118269,5.140344602,4.356733162,5.059070913,5.605475282,5.224452774,5.432913198,5.39443592,5.506606491,5.475844,5.342543082,5.416297596,5.489134084,5.228805716,4.885089701,5.266887583,5.030413498,5.329247325,5.155384627,5.170258781,5.050766311,5.060316249,5.138788836,4.46386314,4.957698254,4.98223504,5.410191595,5.373305634,5.417684221,5.183597221,5.211993061,5.48685394,5.503914555,5.383233524,4.439127342,5.087976523,5.272987374,4.857947312,5.094628327,5.096388547,3.011570444,4.87147369,4.949585151,4.110050716,5.132061073,5.343975465,5.496926882,5.345859712,4.487067638,5.282409105,5.09088558,4.95278276,5.18544299,5.086534225,5.231948477,5.300971362,5.199818233,5.09734062,5.383772293,4.082964794,4.576214614,5.200593346,4.823734988,5.379762239,5.329960978,5.208538094,5.535129487,5.291719519,5.184779416,5.670827307,5.323516104,5.358677085,5.282116614,5.270159235,5.295910002,5.579369677,5.015275907,5.433755437,5.392788374,5.203601234,5.564716946,4.969271434,3.748265573,5.0730031,4.863941141,5.297723316,5.39104455,4.617189124,5.38748771,5.436205597,5.43033794,5.106659968,5.185210571,5.00425687,5.446451729,5.362940278,4.960328051,5.3844484,5.398302927,5.239539714,5.095207721,3.983265353,5.373261506
GO:0005524,5.347509552,5.389745348,5.392849896,5.373068394,5.194006212,5.225247235,5.308199325,4.869712699,5.228279705,5.113408507,5.375782457,3.817300878,3.039414119,5.501063372,5.322473593,5.417305583,5.476995291,4.916317058,3.563243701,5.199596126,5.363286607,4.672688835,5.178775572,4.955788737,5.177429717,5.030433744,4.544799524,4.760701368,5.363852561,5.335415773,3.920645001,5.017609233,4.728402485,5.425059563,5.419370791,5.026353463,4.462442923,4.575118537,5.101052472,5.181737859,5.213050008,5.29008806,5.217944315,5.315321566,5.243003304,5.357730986,5.178942432,5.310128043,5.570697017,4.317185508,5.383625096,5.224747955,5.267924635,5.240881082,4.215954644,5.315447619,5.148778434,5.089862739,5.473930527,5.419650149,5.257277687,5.291348867,5.395294934,5.18511133,5.407970144,5.167704187,5.280400792,5.193842261,4.985314181,5.171340242,5.101932572,5.300686767,5.057974032,5.557954499,4.566590676,5.407778282,5.210422866,5.453524734,3.694780636,3.540579717,2.875639937,2.496929648,3.193124598,2.833784375,1.77815125,3.738780558,3.710878618,2.739572344,3.62065648,3.385248682,2.847572659,2.565847819,2.745074792,2.619093331,3.345765693,3.161667412,2.715167358,3.941660478,3.395675785,3.202215776,3.036229544,3.696618459,3.364363355,2.983175072,3.368844507,3.716086854,3.053462605,2.638489257,3.186956335,2.88592634,4.100715087,2.544068044,2.462397998,2.456366033,3.348304863,2.868056362,3.606273853,3.371621927,3.539076099,3.147057671,4.386142109,2.127104798,3.29578694,2.811575006,2.860936621,2.62838893,3.061452479,3.197280558,2.257678575,2.841984805,3.146438135,3.196176185,3.050766311,3.883093359,2.311753861,3.229681842,3.827692289,2.193124598,3.451632947,2.838219222,2.99343623,2.737192643,2.853698212,3.087071206,2.414973348,2.394451681,3.400537989,2.511883361,3.542327383,2.995635195,3.312177356,3.350441857,2.445604203,3.272305844,2.267171728,3.675319983,4.998773559,5.52558766,5.163706883,5.492689164,5.301184143,5.259173236,5.21810993,5.14780613,5.22528343,4.371271101,4.993929767,4.6551,5.114914417,5.086256584,5.022180839,4.754890865,4.987000015,4.143389569,5.001824542,4.098505283,5.236796652,5.002822409,5.107586421,4.832330049,4.793545938,4.320769228,5.21465314,4.78363206,3.706803097,5.040285799,4.98708503,5.219259601,5.193600391,5.153927614,5.121408816,5.240591677,5.11414041,5.249227717,5.10519329,5.312333945,4.989703379,5.457359521,5.217889097,5.110448289,5.063521,5.430545877,5.312877335,5.343079548,5.236625421,5.468227661,4.201151228,5.142320624,4.559631365,5.115520648,5.198821978,5.133522941,4.943603323,4.462263196,4.856680566,4.977609302,4.996354037,5.145876693,5.320565832,5.431239892,5.281594631,5.274169399,5.271230377,4.840331969,5.206928368,4.931274757,5.227475343,5.217036259,4.739532789,5.307705647,5.226024761,4.638718823,5.170810106,4.502454433,4.56370648,5.25549201,5.298962182,5.094446671,5.169404018,5.406182379,4.913978006,4.924362001,4.629450376,4.968412895,5.055252154,4.328399992,4.897627091,4.872453473,4.668385917,4.973774194,5.255658373,5.10343082,5.336327624,4.631910283,5.346084881,5.297219768,4.336679827,4.641355109,4.188647296,5.310227975,5.075415558,5.293623274,4.845178687,4.981795963,5.004562104,5.407800359,4.722337712,5.273408739,4.961724757,4.626247954,5.141412143,5.14957318,5.236763922,5.097163567,4.57046121,4.531108331,4.995999148,4.337599012,4.961511266,5.482195899,5.064383104,5.324348315,5.31907898,5.375963402,5.326430084,5.179367924,5.268292404,5.353046387,5.1587574,4.864837273,5.183452067,4.975486954,5.195032965,5.07495168,5.08726663,5.045095991,4.96890303,5.020029634,4.427924078,4.89733013,4.838666523,5.247022668,5.242583663,5.414450209,5.03588181,5.061003627,5.324529377,5.317229441,5.270187211,4.45692752,5.083101106,5.266274042,4.828195714,4.99118619,4.983337563,3.079904468,4.816837631,4.903328783,4.004665233,5.045170362,5.242690474,5.399787903,5.205769878,4.412997833,5.17994799,4.974824751,4.855664502,5.123070515,4.930480372,5.201317906,5.232218256,5.081998621,5.041609778,5.249799836,4.027186462,4.547750099,5.106989373,4.787070639,5.220165641,5.266819455,5.173428123,5.433819419,5.164778018,5.153299501,5.571394349,5.286350915,5.267795725,5.214104389,5.216598661,5.176982096,5.531794305,4.959122517,5.304193141,5.320185766,5.085686509,5.495227867,4.888319929,3.723701894,4.990955665,4.741986281,5.160738568,5.27533209,4.567073442,5.235083825,5.402603523,5.391799305,4.967238993,5.02232525,4.959380105,5.365688238,5.334260688,4.955264311,5.2890357,5.270874399,5.227405888,5.103266505,3.861832998,5.332985528
GO:0003677,5.159690486,5.212496563,5.213974389,5.207623597,4.976038019,5.032920809,5.104889808,4.807054468,5.049555245,4.933816174,5.252280064,3.692053365,2.936513742,5.328530459,5.160387487,5.271857863,5.324356547,4.715685859,3.432327792,4.977060228,5.149265312,4.441883577,5.010533158,4.760452642,4.959465934,4.927529473,4.349801862,4.603966695,5.2178628,5.102646341,3.724685388,4.902492421,4.493053544,5.209364862,5.191414682,4.83729797,4.296884476,4.42078062,4.904385508,5.043971043,5.054011366,5.118661463,5.07124482,5.153354421,5.131551302,5.162328378,4.974530114,5.151280959,5.345173693,4.211494312,5.214729963,5.043880764,5.148470002,5.083839318,4.035549803,5.077756597,4.937111491,4.867131472,5.237925589,5.246087234,5.065911937,5.112688769,5.171536317,5.063989747,5.17295886,5.036744639,5.120590381,5.065523697,4.804834293,5.021040373,4.905833643,5.118724246,4.892990107,5.324554062,4.355374884,5.245411485,5.057331317,5.217768117,3.450095076,3.444357126,2.993876915,2.537819095,3.438384107,2.980003372,1.908485019,3.295347148,3.732313327,2.824125834,3.574031268,3.197280558,2.826074803,2.596597096,2.830588669,2.834420704,3.440121603,3.445448514,2.803457116,3.512817759,3.176380692,3.242541428,3.424228071,3.482158695,3.286905353,3.055378331,3.498723971,3.753889331,3.307709923,2.478566496,3.049605613,3.268577972,3.898286279,2.58546073,2.792391689,2.478566496,3.105510185,3.057666104,3.496237545,3.193402903,3.326949994,3.24674471,4.366329551,2.139879086,3.242541428,2.954724791,2.997386384,2.824125834,2.930439595,2.922206277,1.740362689,3.14332713,2.914871818,3.324899497,3.275541688,3.675411694,2.346352974,2.988558957,3.489958479,2.423245874,3.584557361,2.603144373,3.099335278,2.811575006,3.13481437,2.980911938,2.212187604,2.7930916,3.169086357,2.567026366,3.583198774,3.075181855,3.106530854,3.333447274,2.130333768,3.317436497,2.392696953,3.594282029,4.843581569,5.390864484,5.029339128,5.277824589,5.107070837,5.092120356,5.047274867,5.047496827,5.043708004,4.143701629,4.840864819,4.456548216,4.909106527,4.925554445,4.916037879,4.576491081,4.858669511,3.892873407,4.752578502,3.889021422,5.036636879,4.799147487,4.972697967,4.652449416,4.61381012,4.127104798,5.024362504,4.611744544,3.546789352,4.917064164,4.86269774,5.024539028,4.982203369,5.002869869,4.996520428,5.081286085,4.982750502,5.089336272,4.910154643,5.159858831,4.808609287,5.282445369,5.028380089,4.898747115,4.884478162,5.223841059,5.159654404,5.136016249,5.075919054,5.326280546,3.984932166,4.886231199,4.316033282,4.916906432,5.035085368,4.920519857,4.717112717,4.183241364,4.68548198,4.761672296,4.865103975,5.023746163,5.186207393,5.278970694,5.088256611,5.113385092,5.077302484,4.680879174,5.05360082,4.785173176,5.099110644,5.065867158,4.619844344,5.129928238,5.0689202,4.429994384,4.965582659,4.291391053,4.425142788,5.039703552,5.151630288,4.878539029,5.029136119,5.190617398,4.739556523,4.743156855,4.437227192,4.759750919,4.874985979,4.143170993,4.722247162,4.678973376,4.478854968,4.786318331,5.128925661,4.936548927,5.142836672,4.467519314,5.156467373,5.101894791,4.16613397,4.514401635,4.04363731,5.134722025,4.872028006,5.154801192,4.693348755,4.808069112,4.82206996,5.192653858,4.525148507,5.04169264,4.769886659,4.479128838,4.989534354,4.969732664,5.069397966,4.961164713,4.417654341,4.345902796,4.863269314,4.123394248,4.775231686,5.300008203,4.934397441,5.115480703,5.083613688,5.226099599,5.168518108,5.021524197,5.153427636,5.206747642,4.930123444,4.653337959,4.991761966,4.80288314,4.982103816,4.883320678,4.913723806,4.893545393,4.791760804,4.824659421,4.22837469,4.746143589,4.649480897,5.039426017,5.062566943,5.180223394,4.848435455,4.944181523,5.112866304,5.131467886,5.080702229,4.275126999,4.931401928,5.070532865,4.680417106,4.828105398,4.831895358,2.909020854,4.636628292,4.705324784,3.806044236,4.881241961,5.095591232,5.242260587,5.046151651,4.236360888,4.990218941,4.820457624,4.68523103,4.96386335,4.772417065,4.970281774,5.058600618,4.936825277,4.861946407,5.112437417,3.827950528,4.34145431,4.949765582,4.603220178,5.069209145,5.063948518,4.986184816,5.312120209,4.994910767,4.967571375,5.362405185,5.121126318,5.146754209,5.051492104,5.080539908,5.046854002,5.317449042,4.715343048,5.164242781,5.192912967,4.954218381,5.285197123,4.686225014,3.587149498,4.789848538,4.595308795,5.009888369,5.127762224,4.450249108,5.147042193,5.202474694,5.211809097,4.852559282,4.816075507,4.80611211,5.168361929,5.160864528,4.750824551,5.108409407,5.057091482,5.037605757,4.890454554,3.587486465,5.181409076
GO:0004872,4.956936414,5.256152266,3.462397998,4.746750929,4.743909383,3.867467488,5.02627171,4.651287708,4.770852012,4.892978994,5.130378804,3.585235063,2.567026366,5.065579715,4.567438103,5.117440339,5.199648236,4.747427346,3.005180513,4.97098808,5.054781531,4.225696872,4.835836369,4.72028337,4.792608782,4.89984785,4.275863951,4.370790565,5.009697294,4.936096338,3.698709349,4.667901026,4.419889691,5.074483647,4.958702415,4.601157894,3.988380565,4.353531559,4.740220533,4.788938666,4.302330929,5.003413136,4.936352863,4.861157899,5.048445688,5.184387602,4.95070067,5.178470455,5.089459996,4.05514889,5.015732686,4.981782377,4.981524147,4.94742882,4.066735795,4.646727121,4.886829005,4.571883446,4.895676639,5.159828774,4.945847566,5.10404303,5.024715479,4.95285538,5.07139223,4.779127315,4.986503015,4.34754467,4.800957523,4.983901298,4.814773493,4.803470772,4.609028497,5.047714782,4.352143912,5.151265632,5.08270999,5.077215239,3.020361283,2.795880017,2.352182518,1.792391689,2.661812686,2.621176282,1.653212514,0,3.053078443,1.929418926,3.06669855,2.960946196,1.929418926,2.033423755,1.986771734,2.184691431,2.806179974,2.492760389,1.342422681,2.260071388,2.437750563,2.760422483,2.440909082,3.05422991,1.812913357,2.365487985,2.598790507,3.214313897,2.357934847,1.662757832,2.636487896,2.699837726,3.263636069,2.387389826,1.908485019,1.959041392,2.912753304,1.973127854,2.926856709,2.481442629,2.852479994,2.679427897,3.655522596,1.491361694,2.772321707,2.389166084,2.419955748,1.982271233,2.178976947,2.40654018,0.954242509,2.257678575,1.643452676,2.814913181,2.390935107,2.525044807,1.041392685,2.44870632,2.966141733,1.380211242,3.114944416,0,1.908485019,1.740362689,2.173186268,2.269512944,0.954242509,1.939519253,2.630427875,1.602059991,2.948901761,2.480006943,2.127104798,2.758154622,0.602059991,2.936513742,0.301029996,3.297322714,4.840714434,5.011764923,4.92421724,5.359731163,4.274573464,5.0689202,4.715886402,4.934786202,4.919428526,4.158422807,4.567414586,3.984752278,4.543583846,4.878889297,4.89447114,4.395343869,4.451725047,2.397940009,4.655388178,2.503790683,4.830954169,4.468406414,4.885423419,4.453517091,4.656165306,3.408239965,5.028392293,4.438051612,3.580126325,4.836203813,4.609903747,4.629705145,4.624086052,4.907637049,4.8925843,4.791445017,4.811367192,4.969821127,4.57793965,5.0185632,4.623590388,4.679518744,5.030000282,4.651994784,4.956912435,5.159753623,5.003908383,3.88570038,4.789693501,5.236698455,3.770115295,4.858994109,4.092545208,4.696688318,5.020928644,4.792195512,4.546777021,3.362105319,4.312346639,4.096388547,4.752409569,4.969583633,5.127788112,4.505746723,4.900503678,4.851808514,4.982506412,4.545084344,4.906388921,4.706888395,5.074154258,4.653829738,4.44892264,5.107284608,4.81400107,4.341236623,4.998189567,2.95568775,4.240399466,5.031687131,5.144661369,4.776017977,5.003563923,5.033765427,4.321246213,4.199316274,4.08870296,4.423475252,4.797627572,3.735279448,4.625579943,4.623693698,4.246276945,4.691982757,5.151602719,4.74948896,4.944566562,4.19481949,4.98275954,4.698752803,3.943791199,4.459784382,3.844663528,5.076064886,4.735566965,4.981718966,4.440121603,4.850517582,4.679191605,4.578925589,4.527874686,4.623404368,4.307196421,4.213677102,4.916553956,4.625908939,3.912328358,4.931773052,4.255995727,4.147088625,4.826346962,3.629919036,4.646364511,5.282300294,4.92533788,5.110633474,4.840451134,5.194780664,5.149936184,5.040325379,5.100091266,5.101664605,4.877958456,4.09338666,4.784410436,4.434744502,4.993202486,4.628552398,4.619229026,4.040839595,4.606478103,4.72847553,3.942652812,4.528479616,4.656510251,5.064267007,5.018937549,3.763427994,4.789566611,4.926378465,5.116916422,5.170754419,5.031384224,2.190331698,4.442714883,4.088277876,4.360952968,4.652410742,4.749349761,2.220108088,4.324755599,4.066176786,3.710117365,4.749094446,4.990968968,4.987724346,4.953455241,4.059411937,4.864481415,4.668040954,4.526235862,4.632264905,4.789918992,4.580217674,4.796456378,4.84518489,4.540492148,5.036648853,3.550595207,3.868703202,4.764235928,4.160768562,5.130513883,4.809425029,4.519237161,5.151213513,4.937171723,4.240049772,5.265826857,4.867491058,4.927134158,4.682469998,4.660391098,4.980398831,5.097534947,3.247482261,5.038675786,4.914982755,4.719240109,4.96058017,4.520902559,2.854306042,4.639725485,4.457321644,4.967374785,4.995985998,4.032940938,5.128412194,4.399050382,4.974313613,4.785707009,4.894255124,4.444606828,4.906173364,4.931874675,3.770778396,4.950608225,4.968109201,4.474929786,4.117735179,3.606381365,4.706009023
GO:0004553,4.805419293,5.101183225,4.658907695,4.836039135,4.709074824,4.581892795,4.912200793,4.44878359,4.66933548,4.826638372,4.947536646,3.425860145,2.413299764,4.999060909,4.620916459,5.032082612,5.100249891,4.523291129,2.933993164,4.914538836,4.941049065,4.159145928,4.654340214,4.765281018,4.656356976,4.661595011,4.15715444,4.267945726,4.895428071,4.891275352,3.490800952,4.582858462,4.330332589,5.032260058,4.945906598,4.423049168,3.910517686,4.157607853,4.645923089,4.716245479,4.504987087,4.846176233,4.828047329,4.774721292,4.794529871,5.120827196,4.795886966,4.952555138,5.076265325,3.877544108,4.863203859,4.789002208,4.848841608,4.846980035,3.907626305,4.778932278,4.745027923,4.552400501,4.900618346,5.016356315,4.823767572,4.914961626,4.899541458,4.756506789,4.969136234,4.706009023,4.821847473,4.459347246,4.568893696,4.781812798,4.624890301,4.684710745,4.517749963,4.947820787,4.209246849,5.041258428,4.869800625,4.944364212,2.944482672,2.707570176,2.103803721,1.851258349,2.152288344,2.26245109,1.322219295,2.559906625,2.710117365,1.672097858,2.906335042,2.837588438,1.832508913,1.72427587,1.973127854,1.73239376,2.5289167,2.561101384,1.51851394,2.5132176,2.868644438,2.457881897,2.589949601,2.691965103,1.929418926,2.146128036,2.632457292,2.848804701,2.571708832,1.812913357,2.318063335,2.283301229,3.169968174,1.913813852,1.763427994,1.857332496,2.626340367,2.045322979,2.635483747,2.184691431,2.697229343,2.152288344,3.469380136,0,2.604226053,1.255272505,2.170261715,1.653212514,1.698970004,2.26245109,0,2.113943352,2.004321374,2.247973266,2.11058971,2.897077003,1.113943352,2.579783597,2.84135947,1.230448921,2.741151599,0.602059991,1.681241237,1.681241237,1.785329835,2.469822016,1.342422681,1.633468456,2.184691431,1,2.768638101,2.230448921,2.217483944,2.42975228,1.653212514,2.648360011,1.755874856,2.80685803,4.698970004,4.993537628,4.743909383,5.294355985,4.480495609,4.91627493,4.607058079,4.794926999,4.767356263,3.981320173,4.513057708,4.071513805,4.499577121,4.719521871,4.62010481,4.263825366,4.454890573,3.316599302,4.598593553,3.13225969,4.732916207,4.433033389,4.721695228,4.420005285,4.50552982,3.633468456,4.807582378,4.323458367,3.468642668,4.641146779,4.421686172,4.645579452,4.58735171,4.715209195,4.724472487,4.705957742,4.688108229,4.814933133,4.561661787,4.879972762,4.4954472,4.813761073,4.860625444,4.563896196,4.664980255,5.005609445,4.947659144,4.577675589,4.718817123,5.000499152,3.638589083,4.663389931,4.065579715,4.601918823,4.940944592,4.658364416,4.504144509,3.702775078,4.28546729,4.312727284,4.539565346,4.781453776,4.943355994,4.758654569,4.823754539,4.769096569,4.829278036,4.395326393,4.747233081,4.522835314,4.876183188,4.612317534,4.290835647,4.939259597,4.737566325,4.193263773,5.044277066,3.845965762,4.050263723,4.988014633,4.932174323,4.613958041,4.80917575,4.97942089,4.344745854,4.429897559,4.075546961,4.432760908,4.657380974,3.756788199,4.480495609,4.4168734,4.169056933,4.459241665,4.974815546,4.587171971,4.788606688,4.089657882,4.876275589,4.57331264,3.825361196,4.340880173,3.681783766,4.917211329,4.641593079,4.825737607,4.363856319,4.646648744,4.568729599,4.749782679,4.388030116,4.684261723,4.277311179,4.102673771,4.725045445,4.528595358,4.464370301,4.696967641,4.171053288,4.068334313,4.676300281,3.72057272,4.515502946,5.079835813,4.673960401,4.942275992,4.789587762,5.112772521,4.948280897,4.870953741,4.975633973,4.988402868,4.766940521,4.21031852,4.673490908,4.346568112,4.803450287,4.580525834,4.557338745,4.276530734,4.482144386,4.539214147,3.950948714,4.448474428,4.434904076,4.934912349,4.885875509,4.526817255,4.711140518,4.676071437,5.054900191,5.076086757,4.858717615,3.721810615,4.468376873,4.571067979,4.280623892,4.47545326,4.615350248,2.243038049,4.235048438,4.206987695,3.661055085,4.636357488,4.820254018,4.952690757,4.78416779,3.936010796,4.696784355,4.551876763,4.424228071,4.56370648,4.580867978,4.63715938,4.680607429,4.672291861,4.491991664,4.820319708,3.502290528,3.933284772,4.654676992,4.185315458,4.982049505,4.804568742,4.586328451,5.046413214,4.809876062,4.444216605,5.096600685,4.81377441,4.811963552,4.640987984,4.626463554,4.876073437,5.062739881,4.005738043,4.949131305,4.832374772,4.579726449,5.035861816,4.357953895,3.103119254,4.530967682,4.317729134,4.776207056,4.882177191,3.989405318,4.850198847,4.522952569,4.904574904,4.579589264,4.692071015,4.331001905,4.781906095,4.873524039,4.062845113,4.827537271,4.886902264,4.540479637,4.420813582,3.454692449,4.776505054
