GO,SRR5788441,SRR5788451,SRR5788461,SRR5787992,SRR5788002,SRR5788012,SRR5788022,SRR5788032,SRR5788042,SRR5788052,SRR5788062,SRR5788072,SRR5788082,SRR5788092,SRR5788102,SRR5788112,SRR5788122,SRR5788132,SRR5788142,SRR5788152,SRR5788162,SRR5788172,SRR5788182,SRR5788192,SRR5788202,SRR5788212,SRR5788222,SRR5788232,SRR5788242,SRR5788252,SRR5788262,SRR5788272,SRR5788282,SRR5788292,SRR5788302,SRR5788312,SRR5788322,SRR5788332,SRR5788342,SRR5788352,SRR5788362,SRR5788372,SRR5788382,SRR5788392,SRR5788402,SRR5788412,SRR5788422,SRR5788432,SRR5788442,SRR5788452,SRR5788462,SRR5787993,SRR5788003,SRR5788013,SRR5788023,SRR5788033,SRR5788043,SRR5788053,SRR5788063,SRR5788073,SRR5788083,SRR5788093,SRR5788103,SRR5788113,SRR5788123,SRR5788133,SRR5788143,SRR5788153,SRR5788163,SRR5788173,SRR5788183,SRR5788193,SRR5788203,SRR5788213,SRR5788223,SRR5788233,SRR5788243,SRR5788253,SRR5788263,SRR5788273,SRR5788283,SRR5788293,SRR5788303,SRR5788313,SRR5788323,SRR5788333,SRR5788343,SRR5788353,SRR5788363,SRR5788373,SRR5788383,SRR5788393,SRR5788403,SRR5788413,SRR5788423,SRR5788433,SRR5788443,SRR5788453,SRR5788463,SRR5787994,SRR5788004,SRR5788014,SRR5788024,SRR5788034,SRR5788044,SRR5788054,SRR5788064,SRR5788074,SRR5788084,SRR5788094,SRR5788104,SRR5788114,SRR5788124,SRR5788134,SRR5788144,SRR5788154,SRR5788164,SRR5788174,SRR5788184,SRR5788194,SRR5788204,SRR5788214,SRR5788224,SRR5788234,SRR5788244,SRR5788254,SRR5788264,SRR5788274,SRR5788284,SRR5788294,SRR5788304,SRR5788314,SRR5788324,SRR5788334,SRR5788344,SRR5788354
GO:0005886,2.923761961,3.950900089,4.040681439,4.041550582,3.7930916,4.173710603,4.082462221,3.722962809,3.815312044,3.945271582,3.921322244,3.838345269,4.090786928,3.967267092,3.971693239,4.320416337,3.825036441,4.228477354,3.807737922,4.015820634,4.182899468,3.869642345,4.084361759,3.805772632,3.786822379,4.002079626,3.959327646,4.060357825,3.743744879,4.114777732,3.934700402,3.727378569,3.902709813,3.947531746,3.078456818,4.04626098,3.906442794,3.760120785,4.101575246,3.710878618,4.132579848,3.863679668,4.101231387,4.017325555,3.855700831,4.200576927,4.12169113,3.860457795,2.916453949,3.983175072,4.028530587,3.825101412,3.946746935,3.646599752,3.671450554,3.736635498,3.94792362,3.892595423,3.754730469,3.933386042,3.874017704,3.915188705,3.70182693,3.955543442,3.946550511,3.86923172,3.967501175,3.83238116,4.118165485,3.918292513,4.021478732,4.021065197,3.777354313,4.044304519,4.023087767,3.888516461,3.80706124,4.001993174,4.108835528,3.83238116,4.863120539,3.872272846,3.94895061,4.160948481,4.014898387,3.961373628,4.146097014,3.918030337,3.792041311,4.220578755,3.99100444,3.887786035,3.551327988,4.075473965,4.096944755,4.016239191,3.155336037,3.97735773,3.778295991,3.848127511,3.88155583,3.961942883,3.949780208,3.971043792,3.961895474,3.996949248,4.053040009,3.957128198,3.99321572,3.952598735,3.910250772,4.098989639,3.752969865,3.945960704,3.916401304,3.966939163,4.122969094,4.030113753,3.978773784,3.989672248,4.09075169,4.13145826,4.114977745,3.711975854,3.594944737,4.028977705,3.862906214,4.361160995,3.755569981,4.123655674,3.875755579,3.856789289,3.870111155,3.95017006,4.247826023,3.947531746
GO:0005694,2.907411361,3.873204309,4.094471129,4.051538391,3.846027675,4.089763854,4.009068276,3.746556361,3.758306182,3.94605906,3.871105701,3.831677849,4.066400476,3.995415799,3.9534214,4.296182373,3.861534411,4.171667959,3.783403281,4.024444617,4.165095875,3.860876796,4.055722266,3.834229903,3.813046965,3.994009033,3.989004616,4.152349508,3.832700471,3.986099625,3.931457871,3.707314634,3.90118578,3.926702494,3.098297536,4.008727887,3.889581802,3.766635886,4.097847077,3.706717782,4.062732363,3.846831753,3.997430074,4.047975405,3.826787239,4.164204099,4.089940418,3.877486528,2.941014244,3.98896007,4.029302594,3.803593665,3.93530569,3.637289548,3.679246145,3.779740751,3.913919765,3.8804134,3.774516966,3.955447211,3.862489167,3.905634001,3.771734425,3.892150278,3.907465107,3.80106053,3.974925986,3.917768002,4.095552896,3.922465945,3.981592117,3.94792362,3.801678059,4.011147361,4.030518765,3.949731452,3.8283376,3.88303651,4.020568435,3.801746619,4.814653724,3.891760401,3.964070971,4.082677681,3.945567053,3.97025387,4.118264726,3.899601659,3.765221366,4.14826323,4.011443562,3.829753919,3.540079089,4.047158001,4.067591548,4.046885191,3.156851901,3.961610908,3.721893016,3.856970433,3.864154956,3.953856298,3.872156273,3.99237676,3.915505362,4.010935665,4.027268042,3.930082633,3.995108458,3.98569586,3.849542252,3.960423207,3.718833718,3.863679668,3.870696458,3.9364132,4.118892725,4.028896445,3.93166124,3.929009985,4.104828404,4.144511939,4.03594978,3.777934049,3.630122643,3.933386042,3.845841907,4.345844043,3.731346976,4.105305763,3.891481704,3.859078225,3.845903839,3.984167127,4.342797591,3.836893516
GO:0045263,2.951337519,3.919391927,4.06276995,3.918659293,3.707825568,4.155639634,4.043676586,3.816572696,3.787460475,3.952356477,3.877198515,3.826009978,3.915347062,3.991137435,3.986547813,4.327869569,3.848497018,4.19520755,3.815312044,4.031771908,4.151093923,3.876794976,4.056866754,3.73295637,3.804616417,3.970858057,3.849480837,4.03877907,3.62324929,4.075692918,3.918292513,3.512016969,3.788733859,3.86362022,3.111934276,3.990205615,3.755798657,3.710963119,4.078275522,3.694956002,4.093701785,3.844477176,4.069372054,4.0253878,3.827433895,4.042851043,3.964825118,3.838849091,2.914871818,3.866700756,4.047780925,3.749427099,3.932524497,3.600864036,3.578753784,3.843045811,3.940117867,3.870871895,3.655138435,3.92788341,3.791971201,3.926651077,3.634174872,3.884115362,3.911157609,3.849173633,3.860397905,3.615107987,4.110050716,3.91881639,4.020651268,3.911849796,3.826463549,3.877544108,3.903089987,3.97579931,3.617838748,3.957319897,4.027838678,3.784617293,4.810884143,3.901512809,4.000607587,4.120541029,3.96397661,3.967781908,4.1392177,3.902329306,3.788451207,4.139154658,3.872855245,3.871514559,3.454997217,3.934700402,4.065243501,4.049334336,3.120244796,3.835690571,3.742096402,3.762678564,3.863025296,3.810030786,3.902438056,4.008472419,3.947335676,4.002295683,3.886941706,3.900694774,3.869935411,3.982542582,3.896415976,3.994888795,3.71130096,3.90330708,3.922569769,3.960803625,4.10411138,3.977128901,3.951045948,3.947727727,3.947041405,4.006080783,4.070481175,3.893095666,3.400710637,3.967735132,3.833402129,4.371751107,3.760196229,4.121559844,3.895422546,3.72427587,3.878579238,3.986368594,4.11116166,3.880127322
GO:0019012,2.57634135,4.186051791,3.762678564,3.924744352,2.912753304,3.949682691,3.859498558,3.535420718,4.14866434,3.900858505,4.286231854,3.399500661,3.623766,3.968389542,3.987755617,3.847634344,3.560265398,4.283843758,3.706376356,3.847634344,3.991491889,4.235503196,3.847819347,3.804139432,3.353531559,3.58410497,3.41480628,3.538573734,4.039533088,3.719248398,3.862012051,3.285782274,3.489958479,4.30498572,2.697229343,4.056790548,3.52179165,4.31580247,3.851747419,4.319168543,4.368138065,2.840106094,3.764400323,4.137543995,4.368212481,3.93166124,3.947629747,2.811575006,2.514547753,3.581835924,3.879669206,3.514414921,4.278936423,3.57426283,3.32159843,3.694780636,4.334091688,3.718418642,3.617105231,3.64630568,3.922881091,4.002209273,3.340245762,3.723455672,3.788451207,3.905957699,3.934296407,3.54344718,3.981637425,4.149095891,3.916137983,3.906927347,3.37401474,3.826593054,3.426348574,3.05422991,3.521007252,3.599227863,3.96501345,4.053961507,4.013763855,3.749040269,3.678336247,3.893817224,3.889973638,3.666985718,4.531300053,3.917242858,3.937517892,3.079181246,3.590395947,4.079615324,4.117370741,3.759063188,4.005137596,2.7930916,2.851869601,3.535420718,4.423032772,3.815245592,4.204472704,3.585573519,4.151247237,3.554973458,4.44409166,3.928242183,3.814713613,3.527501011,3.765519543,3.94235535,3.791129001,3.691700208,3.748962861,4.213544319,4.158663981,4.34982127,4.121494186,4.089233731,3.571009672,4.018575683,3.707144188,3.764101376,3.795810525,3.089905111,3.635584266,4.009408399,3.780461333,4.631149404,3.011993115,3.979320697,3.553761698,3.683137131,3.898615497,3.935608019,3.389697548,3.914448941
GO:0009317,2.835690571,3.885078384,4.047080073,3.855155577,3.62283548,4.108869329,4.024116073,3.646207612,3.752969865,3.91850214,3.818951312,3.743431365,3.814447379,3.957607287,3.958802703,4.292233913,3.817300878,4.174205227,3.743117625,3.98842517,4.16214604,3.877025616,4.020361283,3.624591459,3.698013504,3.887223331,3.742568034,3.96964884,3.529430354,4.021313365,3.882068944,3.428134794,3.660011221,3.77633791,3.022840611,3.930133646,3.642365581,3.644143051,3.934296407,3.584670384,4.018991595,3.805636766,4.036229544,3.986054781,3.769081787,3.958659427,3.858356705,3.806654724,2.81756537,3.749659032,4.017158598,3.667359546,3.883831713,3.573567773,3.474944335,3.674769314,3.899765802,3.868938178,3.558228422,3.863382348,3.692141609,3.903578294,3.557627488,3.805636766,3.879267957,3.826981337,3.754959588,3.522704993,4.0905402,3.88643432,4.016949813,3.843544212,3.69019608,3.780893109,3.793860201,3.843730965,3.520090328,3.88592634,4.005137596,3.741387992,4.697264224,3.871397781,3.881099218,4.068222979,3.851930679,3.929316727,4.119453851,3.811239773,3.745621221,4.090152201,3.767155866,3.805432888,3.360025089,3.843108142,4.052540046,3.987800286,3.064083436,3.720490068,3.697665163,3.691169934,3.808750972,3.694078462,3.875582104,3.908538632,3.896526217,3.96997473,3.790355546,3.832955751,3.780101191,3.95966137,3.793161529,3.939119718,3.666705136,3.850339855,3.8213825,3.897242103,4.05196245,3.869114327,3.949097125,3.919601024,3.86266795,3.921634461,4.031892988,3.705436047,3.273464273,3.924899264,3.787106093,4.344765489,3.671450554,4.104964846,3.807264355,3.608526034,3.839289456,3.939219636,3.987576895,3.814580516
GO:0019867,2.918030337,3.792531762,3.938269483,3.987755617,3.721893016,4.041826763,3.935960469,3.714664993,3.715083671,3.857091155,3.722798397,3.777136713,3.931712067,3.889861721,3.877371346,4.230755374,3.736396502,4.123099955,3.64630568,3.91019737,4.0523091,3.74647851,3.92860066,3.673941999,3.742803658,3.930490565,3.864629725,3.996117476,3.664171705,3.977540706,3.822560337,3.616790486,3.746244872,3.830845192,3.000434077,3.908377772,3.729974286,3.655330558,3.952259537,3.575649615,3.997298992,3.786467477,3.96425963,3.930847192,3.777064155,4.00838723,3.987308674,3.733277534,2.921686475,3.859918485,3.931050847,3.634376494,3.855034317,3.441066407,3.538824989,3.735359333,3.813113754,3.766115283,3.621487865,3.870228279,3.729083757,3.828724327,3.638389408,3.805500858,3.829946696,3.7632033,3.826916647,3.658011397,4.020029634,3.796990391,3.895698727,3.848312304,3.739651444,3.874655733,3.924434364,3.846337112,3.638888425,3.8659918,3.990605211,3.718916686,4.807379412,3.792671789,3.91824009,4.005137596,3.835880732,3.827304641,4.009195854,3.752739694,3.67596155,4.096944755,3.830845192,3.795532443,3.46834733,3.873378736,4.007875744,4.010978012,3.113609151,3.818225894,3.631037697,3.689752696,3.797267541,3.808346036,3.836197481,3.901403827,3.845841907,3.895533039,3.914660431,3.895035597,3.843232778,3.874423831,3.816903839,3.95875495,3.650307523,3.808616035,3.973774194,3.86189269,3.975615598,3.940367046,3.866346423,3.90982337,3.919862254,3.997910367,3.958324932,3.716670976,3.544811912,3.828079591,3.767378524,4.291568633,3.679609572,4.022552084,3.840545188,3.70457945,3.760949951,3.849357982,4.318751814,3.787672965
GO:0045261,2.868056362,3.825101412,3.946894195,3.845965762,3.650501795,4.084003991,3.983716474,3.673757937,3.703978825,3.879611907,3.836830286,3.740520586,3.84441504,3.896691527,3.898670343,4.265525335,3.766933094,4.136213066,3.740125737,3.940715657,4.103940485,3.753353213,3.952259537,3.652922888,3.7084209,3.898780013,3.750662646,3.977677888,3.541953474,4.035509785,3.832891945,3.4363217,3.697316542,3.806519134,3.011147361,3.918606915,3.668572269,3.631646663,3.963835031,3.580240508,3.999174056,3.785970125,4.019656225,3.917977883,3.740441645,4.005909446,3.930082633,3.780893109,2.86923172,3.778223627,3.951823035,3.683947131,3.858597345,3.541828767,3.490660653,3.700270937,3.849910558,3.814114356,3.588831726,3.839100783,3.71858472,3.854670332,3.567849451,3.827563111,3.827369273,3.791199246,3.797267541,3.576801896,4.060886623,3.819148943,3.921998431,3.851869601,3.708760724,3.80009818,3.817036226,3.86003839,3.550839605,3.87978378,3.98511198,3.723701894,4.709651497,3.805092878,3.889581802,4.048519488,3.866228247,3.871164133,4.058957179,3.808885867,3.715251029,4.055263626,3.80009818,3.783689236,3.395151592,3.892372907,4.000737674,3.996730515,3.067070856,3.750431249,3.675503385,3.729893404,3.788309812,3.73045926,3.844290743,3.940964493,3.839729375,3.934548948,3.819807065,3.820267157,3.798512533,3.893761762,3.826398782,3.925466801,3.648945182,3.806451323,3.834420704,3.857091155,4.041945072,3.886659898,3.867879783,3.908431399,3.919235038,3.935708748,4.019199401,3.752816431,3.31993844,3.90676589,3.757927183,4.289477466,3.652246341,4.044500562,3.792811771,3.655330558,3.808885867,3.87978378,4.044382947,3.790777601
GO:0009521,2.760422483,4.142170386,4.258325935,2.23299611,1.826074803,4.018201022,4.196065593,3.740125737,3.934144812,4.020734085,4.024239306,3.047274867,1.380211242,4.14245204,4.16826171,4.142326883,4.109409791,4.401727862,3.769746467,4.137132476,4.35110026,4.214843848,4.142764775,2.626340367,3.717587297,3.681693392,1.857332496,2.394451681,2.798650645,3.637189422,4.071808392,1.146128036,1.886490725,3.685831275,3.002597981,3.84608958,1.255272505,3.790777601,3.974603792,3.789369154,4.121920786,2.992553518,3.988915521,4.128076013,3.849112166,1.568201724,3.13481437,2.873320602,2.779596491,1.255272505,4.232131741,3.630732893,3.978317497,3.533517862,2.57863921,3.783760696,4.047858727,3.98583049,2.85308953,3.192009593,3.424228071,4.109646031,2.640481437,3.826981337,4.065915668,4.055454785,3.080626487,2.411619706,4.225076562,4.13414522,4.283052343,2.301029996,3.68115075,0.954242509,1.949390007,3.835753968,2.763427994,3.527243116,4.182271957,3.913177834,4.149434666,4.100301604,3.828273112,4.049566869,3.730216841,4.142983555,4.344058072,3.891258617,3.919235038,2.771587481,2.62324929,4.02905895,3.371990911,1.633468456,4.304641298,3.349860082,2.214843848,0.77815125,3.803798408,2.86923172,3.890532792,0.903089987,4.026410681,3.867526411,4.102947968,4.08350262,2.271841607,2.92992956,2.755874856,4.199288828,3.650987094,3.819148943,3.843668723,4.092615391,3.358505911,4.072654217,4.083932402,3.830010936,4.090328607,3.857694258,2.382017043,1.62324929,4.034227261,3.856366324,2.004321374,4.071108422,3.969928189,4.539251789,3.349471799,4.328501923,3.589726256,2.285557309,4.033745336,4.150633654,1.857332496,3.915347062
GO:0005887,2.757396029,3.877544108,3.962179853,3.885248108,3.679337031,3.969602265,3.979730431,3.532244644,3.73239376,3.842671634,3.711722892,3.697490887,3.757623746,3.910944406,3.898560645,4.061942292,3.758457689,4.139532772,3.667266119,3.924537718,4.007918391,3.801129188,3.977494969,3.711722892,3.618884485,3.809155532,3.614053106,3.962085081,3.479143248,3.840545188,3.869935411,3.36398783,3.792881745,3.785614525,2.913283902,3.895643505,3.68547302,3.563243701,3.914607568,3.514680544,4.0003039,3.744292983,3.913707914,3.935255282,3.725258066,3.840168849,3.84167225,3.729407797,2.790988475,3.670338641,3.962085081,3.677698181,3.853333105,3.465234095,3.508395033,3.563955465,3.856003454,3.785970125,3.605412798,3.768119894,3.734879803,3.843544212,3.587823171,3.787602146,3.864866914,3.787602146,3.829046337,3.644143051,4.019739233,3.834102656,3.953856298,3.849665055,3.634779458,3.624178926,3.739493231,3.657533888,3.433769834,3.738304793,3.999261071,3.747100931,4.713943921,3.844787719,3.801472314,4.004364371,3.852235939,3.875524264,4.07371835,3.783117137,3.703635238,4.093351632,3.802773725,3.798650645,3.345373731,3.688330818,4.018409207,3.823930455,3.007320953,3.565139152,3.653115993,3.72542155,3.773347542,3.603901832,3.815444916,3.813447544,3.861474669,3.884682104,3.758230408,3.809222922,3.741781696,3.909074401,3.74390155,3.856547645,3.681060244,3.84608958,3.670431409,3.863084825,3.964683815,3.885021795,3.900148561,3.813247301,3.75151005,3.756179517,3.931101746,3.570893036,3.338057875,3.889077493,3.760120785,4.293053023,3.546419267,4.069298012,3.74694541,3.721480855,3.80078579,3.856426772,4.014688512,3.820595497
GO:0009360,2.812244697,3.838534271,3.863560765,3.909556029,3.622938969,4.046339056,3.966047821,3.586924708,3.668572269,3.812712867,3.680335513,3.675228254,3.846831753,3.851625203,3.82949675,4.205393853,3.763802224,4.133506974,3.640083731,3.868761958,3.991713276,3.624385241,4.001820217,3.618257345,3.612359948,3.791971201,3.728840568,3.908377772,3.530455844,4.017492446,3.807264355,3.442166086,3.684216795,3.786254396,2.95616843,3.915241497,3.650890078,3.510142699,3.883547879,3.451172158,4.004407364,3.671728088,4.02031984,3.912009376,3.676327734,3.979957893,3.946648734,3.67329744,2.822168079,3.774881766,3.850033258,3.681512587,3.830075166,3.444513206,3.499687083,3.620552445,3.790144365,3.722798397,3.567731963,3.742489465,3.692494408,3.769007871,3.481585936,3.834484285,3.858356705,3.745465169,3.743352951,3.561697533,4.005652315,3.731266349,3.859918485,3.846337112,3.62065648,3.785401025,3.850094594,3.755112266,3.51295108,3.899601659,4.028083007,3.726564216,4.708437898,3.749504424,3.83225337,4.034748743,3.853576544,3.798374377,3.952114085,3.712312909,3.659535907,4.034828916,3.789369154,3.792111409,3.385248682,3.848435455,3.973266436,3.899765802,3.042575512,3.729731595,3.552546548,3.68770728,3.764026608,3.737272177,3.829753919,3.8283376,3.771293443,3.872564143,3.835436895,3.810904281,3.77151399,3.831037486,3.763951826,3.934043719,3.671635597,3.836956737,3.858537198,3.805024844,3.975615598,3.825231323,3.851380668,3.828724327,3.886208624,3.909395546,4.001084381,3.655426588,3.336659823,3.902002891,3.76871208,4.234061491,3.598571663,4.006808208,3.742489465,3.603252662,3.776846409,3.783975003,4.054344889,3.832061615
GO:0009523,2.627365857,4.091279964,4.189518386,2.212187604,1.792391689,4.007150105,4.150080686,3.543695632,3.88098499,3.942652812,3.856547645,2.794488047,1.755874856,4.083215862,4.08735543,4.044226077,4.057399817,4.339570682,3.699837726,4.064120906,4.252391803,4.019822224,4.176236,2.46686762,3.468051791,3.639386869,2.117271296,2.243038049,2.639486489,3.634376494,4.04316572,1.591064607,1.991226076,3.741151599,2.791690649,3.750662646,1.73239376,3.761326322,3.767007364,3.692053365,4.126261319,2.7930916,3.961942883,4.14088498,3.7857568,2.086359831,3.219846386,2.698970004,2.627365857,1.929418926,4.122936373,3.488409689,3.944482672,3.572406868,2.506505032,3.565611725,3.986726959,3.899273187,2.762678564,3.006466042,3.306639441,3.982180746,2.414973348,3.687796411,4.019739233,4.015401674,3.009025742,2.481442629,4.14213908,4.035149458,4.165600403,2.644438589,3.454387467,1.707570176,2.06069784,3.481442629,2.683947131,3.538448052,4.156337101,3.895090897,4.109376031,4.015275907,3.687082845,4.015233976,3.696356389,4.089375161,4.239849821,3.785044958,3.859018144,2.574031268,2.619093331,3.983355614,3.33825723,2.093421685,4.208172527,3.201397124,2.152288344,1.799340549,3.80126647,2.92992956,3.854973674,1.748188027,3.996424104,3.687885525,4.001474097,4.003460532,2.326335861,2.904174368,2.63748973,4.091772441,3.539953842,3.766710207,3.794348604,4.071808392,3.060320029,3.991226076,4.096458112,3.705436047,4.03702788,3.765072201,2.301029996,2.064457989,4.022758194,3.611298362,2.075546961,4.051846838,3.923606643,4.441318007,3.200303183,4.218902951,3.481442629,2.326335861,3.988335956,4.109004508,2.222716471,3.925415237
GO:0009349,2.530199698,3.583991799,3.663323934,3.699230503,3.408748606,3.773274348,3.689308859,3.310693312,3.389166084,3.523616419,3.524785449,3.305136319,3.648847708,3.582971929,3.590395947,3.814114356,3.485579477,3.838534271,3.403120521,3.649529566,3.756483964,3.462697408,3.738780558,3.46686762,3.340642378,3.547282308,3.532372134,3.685562611,3.389166084,3.715167358,3.547651658,3.288472801,3.512284063,3.52179165,2.5774918,3.63918756,3.474216264,3.372359583,3.67614468,3.267875419,3.710540448,3.435207103,3.705863712,3.655906418,3.428296814,3.788026884,3.705350463,3.467015818,2.515873844,3.586812269,3.623042434,3.495405563,3.513483957,3.220892249,3.281941933,3.348304863,3.529430354,3.472902652,3.401055726,3.451325808,3.472610198,3.506910726,3.2955671,3.540954809,3.530711838,3.481155871,3.590284404,3.467903947,3.73223288,3.485579477,3.604550033,3.590507462,3.336059278,3.575764981,3.657342737,3.455758203,3.387923467,3.590618948,3.709269961,3.40534636,4.431235065,3.491921713,3.527887566,3.750508395,3.555940438,3.607347777,3.727866449,3.513350799,3.367542274,3.752739694,3.611510887,3.483729899,3.147985321,3.679427897,3.6599162,3.574147064,2.72427587,3.559547556,3.291812687,3.518908574,3.427972714,3.502563669,3.547774705,3.548389418,3.532499586,3.589726256,3.653019451,3.522313795,3.568201724,3.582971929,3.464638559,3.608739919,3.322219295,3.537819095,3.434728542,3.515078675,3.729650668,3.582290683,3.562530769,3.590841835,3.67678503,3.70969387,3.719828286,3.320769228,3.182699903,3.66754634,3.460296327,3.937568039,3.353339095,3.71130096,3.433289685,3.475089803,3.522704993,3.58410497,3.872738827,3.483444648
GO:0048500,2.357934847,3.397766256,3.549371152,3.520352504,3.39880773,3.667826379,3.599337133,3.25163822,3.284205068,3.474653253,3.490239485,3.341038632,3.602494069,3.511348515,3.480581787,3.850094594,3.42894429,3.659345636,3.345569756,3.531223375,3.724029973,3.333245699,3.556423121,3.411451342,3.305566314,3.469527479,3.520090328,3.667826379,3.377488383,3.62572391,3.383815366,3.280122896,3.403120521,3.461198289,2.57863921,3.533009022,3.411282913,3.214048679,3.582404298,3.160468531,3.569724949,3.372912003,3.58726185,3.51308436,3.34752516,3.775100499,3.58759873,3.426673888,2.303196057,3.527114112,3.525044807,3.414639147,3.435844366,3.277150614,3.228656958,3.283979284,3.434409208,3.420450859,3.373279893,3.435685138,3.420120848,3.45377686,3.284430734,3.35545152,3.399673721,3.30920418,3.514282048,3.434249452,3.618675539,3.435685138,3.513617074,3.508395033,3.303412071,3.564073979,3.596377144,3.462397998,3.3586961,3.440436766,3.486713776,3.263872677,4.201806643,3.360404055,3.429590802,3.648457594,3.456214155,3.475089803,3.612783857,3.374748346,3.279666944,3.679972694,3.590172832,3.32159843,3.148910993,3.656194062,3.597036665,3.583991799,2.625312451,3.524136377,3.252853031,3.463743721,3.385963571,3.499687083,3.413467413,3.552303109,3.39880773,3.556784782,3.572639297,3.378579576,3.554125582,3.499412126,3.38039216,3.487279816,3.18582536,3.38147609,3.333245699,3.422753941,3.656002321,3.507990725,3.446070936,3.479287316,3.693551086,3.714078165,3.630732893,3.289365952,3.161068385,3.504742636,3.358505911,3.864985461,3.208978517,3.598571663,3.400710637,3.352953912,3.345373731,3.439332694,3.83238116,3.29907126
GO:0005839,2.298853076,3.114610984,3.211120541,3.866641721,3.560504415,3.325310372,3.200029267,3.412964272,3.022428371,3.128399269,3.314920056,3.247727833,3.789510204,3.118264726,3.169086357,3.556905269,3.068185862,3.26904571,3.218797998,3.175801633,3.347134783,3.202488317,3.16879202,3.642662331,3.450403086,3.564547712,3.731991449,3.86581438,3.707399831,3.146748014,3.062581984,3.476686743,3.746556361,3.437750563,2.537819095,3.402605242,3.640183192,3.068556895,3.73479983,3.308991029,3.437592032,3.461048092,3.201943063,3.135768515,3.255995727,3.898999271,3.851502953,3.556784782,2.36361198,3.799616204,3.223755454,3.469674773,3.180125875,2.992553518,3.432167269,3.456669629,3.246990699,3.098297536,3.608846822,3.386677284,3.501606922,3.158362492,3.528145078,3.200029267,3.035029282,2.98721923,3.73239376,3.715251029,3.282395505,3.152899596,3.241048151,3.512016969,3.453471234,3.723127159,3.827692289,3.450557009,3.625209525,3.054613055,3.139879086,3,4.330616667,3.015778756,3.44357588,3.33485569,3.476106717,3.098643726,3.395675785,3.424881637,2.965671971,3.887842265,3.792951708,2.98811284,3.148602655,3.77633791,3.188647296,3.412460547,2.611723308,3.755188586,3.062205809,3.60075515,3.11991541,3.66754634,3.053078443,3.511080846,3.276921132,3.193402903,3.786822379,3.355068206,3.733277534,3.158362492,3.351216345,3.174931594,2.873320602,3.042575512,3,3.33264041,3.264109156,3.595496222,3.112269768,3.095866453,3.823800154,3.898231385,3.267171728,3.34752516,3.411282913,3.100370545,2.968015714,3.509874285,3.170848204,3.24674471,3.379668034,3.699490845,3.016615548,3.122870923,4.212187604,2.996949248
GO:0009538,2.26245109,3.753046562,3.869407749,1.77815125,1.491361694,3.717504075,3.833019547,3.169968174,3.532244644,3.625003601,3.579440597,2.460897843,0.903089987,3.745621221,3.79021477,3.751817788,3.7355989,4.050070264,3.376029182,3.754348336,3.982090239,3.699317301,3.820661135,2.158362492,3.152594078,3.211921084,1.414973348,1.968482949,2.36361198,3.36398783,3.716170348,0.602059991,1.255272505,3.290702243,2.57634135,3.434249452,1,3.370328008,3.447468131,3.246990699,3.731910942,2.588831726,3.673849977,3.794209116,3.382737266,1.176091259,2.831869774,2.409933123,2.301029996,1.079181246,3.799133693,3.255031163,3.584896344,3.281033367,2.181843588,3.227372442,3.634578023,3.588047497,2.369215857,2.667452953,2.999130541,3.698796252,2.164352856,3.437433444,3.700790221,3.721398376,2.650307523,2.149219113,3.856849679,3.699924403,3.848743182,1.903089987,3.114277297,1,1.653212514,3.408409578,2.338456494,3.179838928,3.867938651,3.563481085,3.806925777,3.697142126,3.389874558,3.705607163,3.301464073,3.773713325,3.893262286,3.462098381,3.539577883,2.235528447,2.217483944,3.658583715,2.914871818,1.544068044,3.880527778,2.850033258,1.977723605,0.954242509,3.374198258,2.540329475,3.487986331,1.113943352,3.671265433,3.420120848,3.636186895,3.669223874,1.851258349,2.536558443,2.276461804,3.775610448,3.208172527,3.472463897,3.461048092,3.728759475,2.962369336,3.63113925,3.767749367,3.385069776,3.691788524,3.464340485,1.963787827,1.342422681,3.733116981,3.345177617,1.698970004,3.751125072,3.61658053,4.11417714,2.958085849,3.926290987,3.174931594,1.86332286,3.695043659,3.79000352,1.477121255,3.561101384
